Record ID,Contributor,Contributor aliases,Title,Title aliases,Year,Publisher,ISBN,Canon sources,Collectibility tier,Search priority,First edition notes,Strong buy GBP,Bargain GBP,Evidence confidence,Source,Search tier
openlibrary:OL38950725W,Luigi Ghirri,,Luigi Ghirri - project prints,,2012,Cornerhouse,,Specialist photography publisher backlist: Cornerhouse,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL38950725W,BROAD
openlibrary:OL18526398W,Luminita Sabau,Veronika Baksa-Soos | Hubert Beck | Josef Tillmann,Dialogues & attitudes,,2007,Hatje Cantz,,Specialist photography publisher backlist: Hatje Cantz,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL18526398W,BROAD
openlibrary:OL21257082W,Lydia Panas,George Slade | Maile Maloy,Mark of Abel,,2012,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21257082W,BROAD
openlibrary:OL35715311W,Lynn Whitney,George Bullerjahn,Lake Erie,,2023,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL35715311W,BROAD
openlibrary:OL32799531W,Maanantai (Artists' collective),,Nine nameless mountains,,2013,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL32799531W,BROAD
openlibrary:OL9610806W,Magda Segal,,London at Home,,1993,Cornerhouse,,Specialist photography publisher backlist: Cornerhouse,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL9610806W,BROAD
openlibrary:OL19337580W,Magnum Photos,,Magnum Manifesto,,2017,Thames & Hudson,,Specialist photography publisher backlist: Thames & Hudson,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL19337580W,BROAD
openlibrary:OL22598134W,Magnum Photos,,Magnum Photos,,2016,Thames & Hudson,,Specialist photography publisher backlist: Thames & Hudson,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL22598134W,BROAD
openlibrary:OL18490067W,Magnum Photos,,Magnum⁰,,2000,Phaidon,,Specialist photography publisher backlist: Phaidon,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL18490067W,BROAD
openlibrary:OL21209168W,Magnum Photos Staff,Stephen McLaren,Magnum Streetwise,,2019,Thames & Hudson,,Specialist photography publisher backlist: Thames & Hudson,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21209168W,BROAD
openlibrary:OL21288397W,Mahdi Ehsaei,Joobin Bekhrad | Nahid Mozaffari,Afro-Iran,,2016,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21288397W,BROAD
openlibrary:OL21292916W,Maija Tammi,,Leftover,,2015,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21292916W,BROAD
openlibrary:OL32758315W,Maja Wirkus,Sylee Gore,Praesens // Präsens,,2016,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL32758315W,BROAD
openlibrary:OL15994746W,Man Ray,,Man Ray,,2011,Schirmer/Mosel,,Specialist photography publisher backlist: Schirmer/Mosel | Specialist photography publisher backlist: Steidl,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL15994746W,BROAD
openlibrary:OL12492017W,Manuel Vason,,Encounters,,2007,Cornerhouse,,Specialist photography publisher backlist: Cornerhouse,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL12492017W,BROAD
openlibrary:OL17540551W,Marc Munter,,Simone Kappeler Ropes Stream Night,,2012,Hatje Cantz,,Specialist photography publisher backlist: Hatje Cantz,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL17540551W,BROAD
openlibrary:OL19101277W,Marco Franciolli,,L'immagine ritrovata,,2002,Hatje Cantz,,Specialist photography publisher backlist: Hatje Cantz,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL19101277W,BROAD
openlibrary:OL32638875W,Marco Spinner,,Marco Spinner,,2015,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL32638875W,BROAD
openlibrary:OL21295686W,Marco Spinner,Marco Spinner | Wolfgang Zurborn,Sol Niger,,2015,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21295686W,BROAD
openlibrary:OL19090643W,Marcus Jauer,Wolfgang Kil | Alexander Osong | Ingo Schulze,Ostzeit: Stories from a Vanished Country,,2010,Hatje Cantz,,Specialist photography publisher backlist: Hatje Cantz,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL19090643W,BROAD
openlibrary:OL533822W,Margarita Tupitsyn,,El Lissitzky,,1999,Schirmer/Mosel,,Specialist photography publisher backlist: Schirmer/Mosel,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL533822W,BROAD
openlibrary:OL33031132W,Marguerite Duras,,Yves Saint Laurent,,2010,Schirmer/Mosel,,Specialist photography publisher backlist: Schirmer/Mosel,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL33031132W,BROAD
openlibrary:OL9060649W,Maria Hahnenkamp,,Bilder Und Nachbilder,,2003,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL9060649W,BROAD
openlibrary:OL18443183W,Maria Morris Hambourg,David Alan Mellor,Guest,,2004,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL18443183W,BROAD
openlibrary:OL9039070W,Marianne Brandt,,Marianne Brandt. Fotografien am Bauhaus,,2003,Hatje Cantz,,Specialist photography publisher backlist: Hatje Cantz,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL9039070W,BROAD
openlibrary:OL18606402W,Mariette Pathy Allen,Grady T. Turner,The gender frontier,,2003,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL18606402W,BROAD
openlibrary:OL25182596W,Mario Macilau,Roger Ballen | Mia Couto,Growing in Darkness,,2016,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL25182596W,BROAD
openlibrary:OL20190113W,Mario Sorrenti,,Kate,,2018,Phaidon,,Specialist photography publisher backlist: Phaidon,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20190113W,BROAD
openlibrary:OL12023769W,Mario Sorrenti,,The machine,,2001,Thames & Hudson,,Specialist photography publisher backlist: Thames & Hudson | Specialist photography publisher backlist: Steidl,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL12023769W,BROAD
openlibrary:OL610467W,Mario Testino,,Any objections?,,1998,Phaidon,,Specialist photography publisher backlist: Phaidon,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL610467W,BROAD
openlibrary:OL3803414W,Maripol.,,Maripolarama,,2005,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3803414W,BROAD
openlibrary:OL18435213W,Mark Cohen,,Grim street,,2005,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL18435213W,BROAD
openlibrary:OL13696294W,Mark Cohen,,True color,,2007,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL13696294W,BROAD
openlibrary:OL6225382W,Mark Durden,,Dorothea Lange,,2001,Phaidon,,Specialist photography publisher backlist: Phaidon,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL6225382W,BROAD
openlibrary:OL19981901W,Mark Durden,,Photography today,,2014,Phaidon,,Specialist photography publisher backlist: Phaidon,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL19981901W,BROAD
openlibrary:OL18420563W,Mark Francis,Hal Foster | Mark Francis,Pop,,2005,Phaidon,,Specialist photography publisher backlist: Phaidon,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL18420563W,BROAD
openlibrary:OL120053W,Mark Gabor,,The pin-up,,1972,Taschen,,Specialist photography publisher backlist: Taschen,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL120053W,BROAD
openlibrary:OL20524743W,Mark Gisbourne,,Petri Juntunen,,2018,Hatje Cantz,,Specialist photography publisher backlist: Hatje Cantz,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20524743W,BROAD
openlibrary:OL18161598W,Mark Holborn,,Ghostplay,,2005,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL18161598W,BROAD
openlibrary:OL21122267W,Mark Holborn,Dimitri Levas,Mapplethorpe Flora,,2016,Phaidon,,Specialist photography publisher backlist: Phaidon,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21122267W,BROAD
openlibrary:OL33076809W,Mark Laita,,Created equal,,2009,Thames & Hudson,,Specialist photography publisher backlist: Thames & Hudson | Specialist photography publisher backlist: Steidl,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL33076809W,BROAD
openlibrary:OL5731133W,Mark Lee Rotenberg,,Cheesecake!,,1999,Taschen,,Specialist photography publisher backlist: Taschen,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL5731133W,BROAD
openlibrary:OL5731134W,Mark Lee Rotenberg,,Erotic playing cards,,2005,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL5731134W,BROAD
openlibrary:OL21227334W,Mark N. Strand,Celina Lunsford,Snowbound,,2007,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21227334W,BROAD
openlibrary:OL22160535W,Mark Pellington,,Visualist,,2020,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL22160535W,BROAD
openlibrary:OL12589663W,Mark Power,,Mark Power,,1988,Photoworks,,Specialist photography publisher backlist: Photoworks,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL12589663W,BROAD
openlibrary:OL6575619W,Mark Power,,The Treasury Project Mark Power,,2002,Photoworks,,Specialist photography publisher backlist: Photoworks,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL6575619W,BROAD
openlibrary:OL29309758W,Mark Rotenberg,Laura Mirsky,Forbidden Erotica,,2000,Taschen,,Specialist photography publisher backlist: Taschen,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL29309758W,BROAD
openlibrary:OL18206833W,Mark Sanders,Robin Derrick,The impossible image,,2000,Phaidon,,Specialist photography publisher backlist: Phaidon,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL18206833W,BROAD
openlibrary:OL13579396W,Martha Camarillo,,Fletcher Street,,2006,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL13579396W,BROAD
openlibrary:OL4047239W,Martha Cooper,,New York State of Mind,,2007,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL4047239W,BROAD
openlibrary:OL10654647W,Martin Cole,,Wine dark sea,,2002,Photoworks,,Specialist photography publisher backlist: Photoworks,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL10654647W,BROAD
openlibrary:OL32238506W,Martin Engler,,Malerei in Fotografie,,2012,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL32238506W,BROAD
openlibrary:OL21568785W,Martin Essl,,Chateau Rouge Number 1,,2015,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21568785W,BROAD
openlibrary:OL28969013W,Martin Harrison,Peter Lindbergh,Peter Lindbergh,,2004,Schirmer/Mosel,,Specialist photography publisher backlist: Schirmer/Mosel,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL28969013W,BROAD
openlibrary:OL2416850W,Martin Parr,,The cost of living,,1989,Cornerhouse,,Specialist photography publisher backlist: Cornerhouse,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL2416850W,BROAD
openlibrary:OL2416869W,Martin Parr,Gerry Badger,The photobook,,2004,Phaidon,,Specialist photography publisher backlist: Phaidon,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL2416869W,BROAD
